date,stock,open,high,low,close,volume,positive_sent,negative_sent,neutral_sent,sent_score,has_disclosure,sma_20,ema_12,ema_26,macd,signal_line,macd_histogram,rsi,next_close,price_change_pct,target,target_encoded
2023-01-11,SCC,36.0,36.0,35.45,35.6,1587200,0.0,0.0,1.0,0.0,0,34.597500000000004,35.27019423293272,34.75820531522638,0.5119889177063399,0.3649353439686637,0.1470535737376762,71.90082644628102,34.9,-1.9662921348314688,DOWN,0.0
2023-01-12,SCC,35.5,35.5,34.65,34.9,3682500,0.0,0.0,1.0,0.0,0,34.6825,35.21324127401999,34.768708625209605,0.4445326488103873,0.3808548049370084,0.0636778438733788,61.29032258064516,34.85,-0.143266475644691,FLAT,1.0
2023-01-13,SCC,35.0,35.0,34.65,34.85,3230600,0.0,0.0,1.0,0.0,0,34.7575,35.15735800109384,34.774730208527416,0.3826277925664243,0.3812094024628916,0.0014183901035326,49.48453608247426,33.6,-3.5868005738880915,DOWN,0.0
2023-01-16,SCC,34.9,35.65,33.6,33.6,5124000,0.0,0.0,1.0,0.0,0,34.760000000000005,34.91776446246402,34.687713156043905,0.2300513064201155,0.3509777832543365,-0.1209264768342209,36.75213675213677,33.8,0.5952380952380826,FLAT,1.0
2023-01-17,SCC,34.0,34.4,33.55,33.8,2066200,0.0,0.0,1.0,0.0,0,34.7775,34.745800699008015,34.62195662596658,0.1238440730414325,0.3055510412117557,-0.1817069681703231,39.83050847457624,34.5,2.071005917159772,UP,2.0
2023-01-18,SCC,33.95,34.75,33.8,34.5,1797500,0.0,0.0,1.0,0.0,0,34.8325,34.70798520685294,34.612922801820915,0.0950624050320243,0.2634533139758094,-0.168390908943785,50.83333333333335,34.9,1.1594202898550685,UP,2.0
2023-01-19,SCC,34.4,35.3,34.3,34.9,1557000,0.0,0.0,1.0,0.0,0,34.93,34.73752594426018,34.63418777946381,0.1033381647963693,0.2314302841399214,-0.128092119343552,51.2396694214876,34.95,0.1432664756447113,FLAT,1.0
2023-01-20,SCC,35.1,35.3,34.65,34.95,1613800,0.0,0.0,1.0,0.0,0,35.0025,34.770214260527844,34.6575812772813,0.1126329832465415,0.2076708239612454,-0.0950378407147038,53.84615384615387,34.75,-0.5722460658083056,FLAT,1.0
2023-01-23,SCC,34.95,35.0,34.45,34.75,889000,0.0,0.0,1.0,0.0,0,34.995,34.76710437429279,34.6644271085938,0.1026772656989933,0.186672112308795,-0.0839948466098016,49.12280701754385,33.5,-3.597122302158273,DOWN,0.0
2023-01-24,SCC,34.7,34.7,33.5,33.5,5300900,0.0,0.0,1.0,0.0,0,34.9125,34.57216523978621,34.578173248697965,-0.0060080089117562,0.1481360880646848,-0.154144096976441,28.44827586206896,33.5,0.0,FLAT,1.0
2023-01-25,SCC,33.5,33.95,33.5,33.5,1503500,0.0,0.0,1.0,0.0,0,34.8375,34.407216741357566,34.49830856360923,-0.0910918222516627,0.1002905060014152,-0.191382328253078,28.44827586206896,33.85,1.0447761194029892,UP,2.0
2023-01-26,SCC,33.5,33.95,33.35,33.85,1821200,0.0,0.0,1.0,0.0,0,34.81,34.321491088841015,34.45028570704558,-0.1287946182045658,0.054473481160219,-0.1832680993647849,34.78260869565217,34.6,2.2156573116691285,UP,2.0
2023-01-27,SCC,33.85,34.65,33.7,34.6,1238800,0.0,0.0,1.0,0.0,0,34.802499999999995,34.36433861363471,34.46137565467183,-0.0970370410371259,0.02417137672075,-0.121208417757876,39.5161290322581,33.0,-4.624277456647403,DOWN,0.0
2023-01-30,SCC,34.5,34.5,33.0,33.0,3584000,0.0,0.0,1.0,0.0,0,34.7275,34.154440365383216,34.35312560617762,-0.1986852407944042,-0.0203999467822807,-0.1782852940121234,31.410256410256423,32.0,-3.0303030303030303,DOWN,0.0
2023-01-31,SCC,32.5,32.5,30.2,32.0,11606200,0.0,0.0,1.0,0.0,0,34.585,33.82298800147811,34.17882000572002,-0.3558320042419112,-0.0874863582742068,-0.2683456459677043,28.82352941176471,31.2,-2.500000000000002,DOWN,0.0
2023-02-01,SCC,31.5,31.5,31.05,31.2,3089100,0.0,0.0,1.0,0.0,0,34.345,33.41945138586609,33.958166671962985,-0.5387152860968953,-0.1777321438387445,-0.3609831422581507,28.48837209302328,31.8,1.923076923076928,UP,2.0
2023-02-02,SCC,31.4,32.2,31.4,31.8,2249400,0.0,0.0,1.0,0.0,0,34.135000000000005,33.17030501880977,33.7983024740398,-0.6279974552300303,-0.2677852061170017,-0.3602122491130285,33.33333333333336,30.8,-3.1446540880503147,DOWN,0.0
2023-02-03,SCC,31.95,31.95,30.8,30.8,3193200,0.0,0.0,1.0,0.0,0,33.895,32.80564270822365,33.5762059944813,-0.7705632862576479,-0.368340822145131,-0.4022224641125169,34.26966292134833,30.25,-1.785714285714288,DOWN,0.0
2023-02-06,SCC,31.0,31.0,30.25,30.25,6395400,0.0,0.0,1.0,0.0,0,33.6125,32.41246690695848,33.32982036526046,-0.9173534583019816,-0.4781433493765011,-0.4392101089254804,30.81081081081085,30.25,0.0,FLAT,1.0
2023-02-07,SCC,30.5,30.6,30.2,30.25,6342600,0.0,0.0,1.0,0.0,0,33.33,32.07977969050333,33.101685523389314,-1.0219058328859845,-0.5868958460783977,-0.4350099868075867,25.14619883040937,31.75,4.958677685950414,UP,2.0
2023-02-08,SCC,30.6,31.75,30.5,31.75,3330600,0.0,0.0,1.0,0.0,0,33.1375,32.02904435350282,33.001560669804924,-0.9725163163021052,-0.6640199401231393,-0.3084963761789658,33.67875647668397,31.3,-1.417322834645667,DOWN,0.0
2023-02-09,SCC,31.5,31.6,30.9,31.3,2319200,0.0,0.0,1.0,0.0,0,32.9575,31.91688368373316,32.87551913870826,-0.9586354549751092,-0.7229430430935333,-0.2356924118815759,31.84079601990051,31.6,0.9584664536741236,FLAT,1.0
2023-02-10,SCC,31.1,31.6,30.65,31.6,1679100,0.0,0.0,1.0,0.0,0,32.795,31.868132347774207,32.78103623954469,-0.9129038917704831,-0.7609352128289234,-0.1519686789415598,34.482758620689665,31.75,0.4746835443037929,FLAT,1.0
2023-02-13,SCC,31.1,31.8,31.1,31.75,1859100,0.0,0.0,1.0,0.0,0,32.7025,31.849958140424327,32.704663184763604,-0.8547050443392763,-0.779689179130994,-0.0750158652082823,40.331491712707184,31.1,-2.0472440944881845,DOWN,0.0
2023-02-14,SCC,31.75,31.75,30.9,31.1,1979600,0.0,0.0,1.0,0.0,0,32.5675,31.73457996497444,32.585799245151485,-0.8512192801770517,-0.7939951993402056,-0.0572240808368461,37.62886597938145,31.0,-0.3215434083601332,FLAT,1.0
2023-02-15,SCC,31.1,31.4,30.95,31.0,963400,0.0,0.0,1.0,0.0,0,32.3925,31.621567662670675,32.46833263439952,-0.8467649717288488,-0.8045491538179342,-0.0422158179109145,34.920634920634924,30.85,-0.4838709677419309,FLAT,1.0
2023-02-16,SCC,31.35,31.35,30.85,30.85,1014600,0.0,0.0,1.0,0.0,0,32.190000000000005,31.502864945336725,32.348456142962526,-0.8455911976258008,-0.8127575625795076,-0.0328336350462932,28.81355932203391,31.0,0.4862236628849224,FLAT,1.0
2023-02-17,SCC,30.8,31.35,30.6,31.0,1250300,0.0,0.0,1.0,0.0,0,31.9925,31.425501107592613,32.24857050274308,-0.8230693951504655,-0.8148199290936993,-0.0082494660567662,36.48648648648648,30.65,-1.129032258064521,DOWN,0.0
2023-02-20,SCC,31.2,31.25,30.5,30.65,696300,0.0,0.0,1.0,0.0,0,31.7875,31.306193244886057,32.13015787291026,-0.8239646280242034,-0.8166488688798001,-0.0073157591444033,39.99999999999999,30.7,0.1631321370309974,FLAT,1.0
2023-02-21,SCC,30.95,30.95,30.5,30.7,430200,0.0,0.0,1.0,0.0,0,31.6475,31.212932745672816,32.02422025269468,-0.8112875070218664,-0.8155765965082133,0.0042890894863469,45.833333333333336,30.3,-1.302931596091201,DOWN,0.0
2023-02-22,SCC,30.65,30.65,30.3,30.3,1061500,0.0,0.0,1.0,0.0,0,31.4875,31.072481554030844,31.89650023397656,-0.8240186799457128,-0.8172650131957133,-0.0067536667499994,37.06896551724137,30.35,0.1650165016501673,FLAT,1.0
2023-02-23,SCC,30.3,30.5,30.2,30.35,544800,0.0,0.0,1.0,0.0,0,31.3125,30.961330545718404,31.781944661089405,-0.8206141153710007,-0.8179348336307708,-0.0026792817402299,45.36082474226804,29.95,-1.3179571663920993,DOWN,0.0
2023-02-27,SCC,30.3,30.35,29.5,29.95,2394400,0.0,0.0,1.0,0.0,0,31.08,30.805741230992496,31.646245056564265,-0.8405038255717692,-0.8224486320189706,-0.0180551935527986,46.80851063829786,30.0,0.1669449081803028,FLAT,1.0
2023-02-28,SCC,30.05,30.4,30.0,30.0,2279000,0.0,0.0,1.0,0.0,0,30.93,30.681781041609035,31.524300978300243,-0.8425199366912075,-0.8264628929534179,-0.0160570437377896,47.368421052631575,30.05,0.166666666666669,FLAT,1.0
2023-03-01,SCC,30.05,30.3,30.0,30.05,1058000,0.959,0.023,0.018,0.936,1,30.8325,30.58458395828457,31.41509349842615,-0.8305095401415805,-0.8272722223910505,-0.00323731775053,24.242424242424264,30.5,1.4975041597337746,UP,2.0
2023-03-02,SCC,30.25,30.8,30.1,30.5,1364700,0.0,0.0,1.0,0.0,0,30.797500000000003,30.571571041625404,31.347308794839027,-0.7757377532136225,-0.8169653285555649,0.0412275753419424,37.87878787878787,30.3,-0.6557377049180304,FLAT,1.0
2023-03-03,SCC,30.65,30.65,30.3,30.3,1352700,0.0,0.0,1.0,0.0,0,30.722500000000004,30.529790881375344,31.26973036559169,-0.7399394842163467,-0.8015601596877213,0.0616206754713746,29.687499999999982,30.55,0.825082508250825,FLAT,1.0
2023-03-06,SCC,30.05,30.8,30.05,30.55,601600,0.0,0.0,1.0,0.0,0,30.71,30.532899976548368,31.21641700517749,-0.6835170286291223,-0.7779515334760017,0.0944345048468793,31.818181818181827,30.8,0.8183306055646482,FLAT,1.0
2023-03-07,SCC,30.6,31.15,30.6,30.8,965500,0.0,0.0,1.0,0.0,0,30.7375,30.57399228784862,31.18557130109027,-0.6115790132416521,-0.7446770294291318,0.1330980161874797,44.82758620689654,29.9,-2.922077922077929,DOWN,0.0
2023-03-08,SCC,31.05,31.2,29.85,29.9,3008700,0.0,0.0,1.0,0.0,0,30.72,30.470301166641136,31.09034379730581,-0.6200426306646705,-0.7197501496762396,0.0997075190115691,35.13513513513513,28.5,-4.682274247491634,DOWN,0.0
2023-03-09,SCC,29.5,29.85,28.5,28.5,6691100,0.0,0.0,1.0,0.0,0,30.5575,30.167177910234805,30.89846647898685,-0.7312885687520527,-0.7220578334914023,-0.0092307352606504,26.26262626262627,29.3,2.807017543859652,UP,2.0
2023-03-10,SCC,28.45,29.35,28.05,29.3,1531900,0.0,0.0,1.0,0.0,0,30.457500000000003,30.03376592404484,30.78006155461746,-0.7462956305726252,-0.7269053929076469,-0.0193902376649782,34.821428571428584,29.65,1.1945392491467504,UP,2.0
2023-03-13,SCC,29.05,29.7,28.65,29.65,1072600,0.0,0.0,1.0,0.0,0,30.360000000000003,29.974725012653323,30.696353291312462,-0.7216282786591393,-0.7258499700579454,0.0042216913988061,41.07142857142858,29.7,0.1686340640809467,FLAT,1.0
2023-03-14,SCC,29.65,29.95,29.45,29.7,1412300,0.0,0.0,1.0,0.0,0,30.2575,29.93245962609128,30.62254934380784,-0.6900897177165639,-0.7186979195896691,0.0286082018731052,41.07142857142858,30.0,1.0101010101010124,UP,2.0
2023-03-15,SCC,29.8,30.1,29.65,30.0,1534300,0.0,0.0,1.0,0.0,0,30.2025,29.942850452846464,30.576434577599848,-0.6335841247533835,-0.701675160622412,0.0680910358690284,47.27272727272727,29.9,-0.3333333333333381,FLAT,1.0
2023-03-16,SCC,30.0,30.0,29.15,29.9,1604000,0.0,0.0,1.0,0.0,0,30.1475,29.93625807548547,30.52632831259245,-0.5900702371069819,-0.679354175919326,0.089283938812344,45.94594594594592,30.75,2.8428093645485,UP,2.0
2023-03-17,SCC,30.0,30.75,30.0,30.75,2713300,0.0,0.0,1.0,0.0,0,30.1425,30.0614491407954,30.54289658573375,-0.4814474449383539,-0.6397728297231315,0.1583253847847776,56.66666666666667,30.45,-0.9756097560975632,FLAT,1.0
2023-03-20,SCC,30.7,30.7,30.3,30.45,998500,0.0,0.0,1.0,0.0,0,30.115,30.12122619605764,30.53601535716088,-0.4147891611032399,-0.5947760959991533,0.1799869348959133,53.6,30.2,-0.8210180623973727,FLAT,1.0
2023-03-21,SCC,30.65,30.7,30.2,30.2,1407900,0.0,0.0,1.0,0.0,0,30.0925,30.13334524281801,30.51112533070452,-0.3777800878865136,-0.5513768943766253,0.1735968064901116,51.16279069767442,30.3,0.3311258278145743,FLAT,1.0
2023-03-22,SCC,30.6,30.75,30.3,30.3,1019600,0.0,0.0,1.0,0.0,0,30.0725,30.15898443623062,30.495486417319,-0.3365019810883787,-0.508401911718976,0.1718999306305972,48.36065573770493,30.2,-0.3300330033003347,FLAT,1.0
2023-03-23,SCC,30.3,30.45,30.1,30.2,604700,0.0,0.0,1.0,0.0,0,30.067500000000003,30.165294522964373,30.47359853455463,-0.3083040115902555,-0.4683823316932319,0.1600783201029763,49.16666666666666,30.25,0.1655629139072871,FLAT,1.0
2023-03-24,SCC,30.2,30.6,30.05,30.25,974500,0.0,0.0,1.0,0.0,0,30.0625,30.178326134816007,30.45703568014317,-0.2787095453271675,-0.4304477744200191,0.1517382290928515,47.41379310344827,30.95,2.314049586776857,UP,2.0
2023-03-27,SCC,30.5,31.0,30.4,30.95,2188000,0.0,0.0,1.0,0.0,0,30.1125,30.29704519099816,30.493551555688125,-0.1965063646899665,-0.3836594924740086,0.187153127784042,51.19999999999999,32.85,6.138933764135709,UP,2.0
2023-03-28,SCC,32.5,33.3,32.25,32.85,6812400,0.0,0.0,1.0,0.0,0,30.255000000000003,30.68980746930613,30.66810329230382,0.0217041770023165,-0.3025867585787435,0.3242909355810601,70.34482758620689,33.05,0.608828006088267,FLAT,1.0
2023-03-29,SCC,32.95,33.2,32.9,33.05,2945100,0.0,0.0,1.0,0.0,0,30.405,31.052914012489808,30.84454008546649,0.2083739270233096,-0.2003946214583329,0.4087685484816425,87.60330578512392,33.05,0.0,FLAT,1.0
2023-03-30,SCC,33.15,33.25,33.05,33.05,3422200,0.0,0.0,1.0,0.0,0,30.5325,31.3601580105683,31.00790748654305,0.3522505240252442,-0.0898655923616175,0.4421161163868617,85.71428571428567,32.35,-2.118003025718596,DOWN,0.0
2023-03-31,SCC,33.1,33.15,32.3,32.35,3320900,0.0,0.0,1.0,0.0,0,30.635,31.5124413935578,31.107321746799123,0.4051196467586706,0.0091314554624401,0.3959881912962305,74.10714285714288,32.6,0.7727975270479135,FLAT,1.0
2023-04-03,SCC,32.7,32.85,32.5,32.6,2114700,0.0,0.0,1.0,0.0,0,30.7375,31.67975810224121,31.217890506295483,0.4618675959457263,0.0996786835590973,0.362188912386629,75.00000000000001,32.55,-0.1533742331288474,FLAT,1.0
2023-04-04,SCC,32.6,32.95,32.45,32.55,3487800,0.0,0.0,1.0,0.0,0,30.825,31.813641471127177,31.316565283606927,0.4970761875202498,0.1791581843513278,0.3179180031689219,72.97297297297293,29.3,-9.984639016897072,DOWN,0.0
2023-04-05,SCC,29.0,29.4,28.75,29.3,4251600,0.0,0.0,1.0,0.0,0,30.795,31.42692739864607,31.16719007741382,0.2597373212322509,0.1952740117275125,0.0644633095047384,46.55172413793105,29.0,-1.0238907849829375,DOWN,0.0
2023-04-11,SCC,29.35,30.0,28.55,29.0,2221600,0.0,0.0,1.0,0.0,0,30.82,31.05355395270053,31.006657479086872,0.0468964736136534,0.1655985041047407,-0.1187020304910872,39.26380368098158,29.3,1.0344827586206922,UP,2.0
2023-04-12,SCC,29.1,29.3,29.0,29.3,670000,0.0,0.0,1.0,0.0,0,30.82,30.78377642151583,30.88023840656192,-0.096461985046087,0.1131864062745751,-0.2096483913206622,42.94478527607362,28.6,-2.3890784982935127,DOWN,0.0
2023-04-13,SCC,29.35,29.35,28.6,28.6,3542000,0.0,0.0,1.0,0.0,0,30.767499999999995,30.447810818205703,30.711331857927703,-0.2635210397220007,0.0378449170752599,-0.3013659567972606,40.697674418604656,28.6,0.0,FLAT,1.0
2023-04-14,SCC,28.65,29.1,28.5,28.6,1411800,0.0,0.0,1.0,0.0,0,30.7125,30.163532230789443,30.554936905488617,-0.3914046746991744,-0.0480050012796269,-0.3433996734195474,39.99999999999999,28.5,-0.3496503496503546,FLAT,1.0
2023-04-17,SCC,28.65,28.9,28.5,28.5,1178100,0.0,0.0,1.0,0.0,0,30.6375,29.907604195283376,30.402719356933904,-0.4951151616505278,-0.1374270333538071,-0.3576881282967207,39.99999999999999,28.2,-1.052631578947371,DOWN,0.0
2023-04-18,SCC,28.55,28.6,28.1,28.2,2622900,0.0,0.0,1.0,0.0,0,30.5525,29.644895857547475,30.239554960123986,-0.5946591025765109,-0.2288734471983478,-0.365785655378163,38.28571428571428,28.0,-0.7092198581560258,FLAT,1.0
2023-04-19,SCC,28.2,28.3,27.85,28.0,1838600,0.0,0.0,1.0,0.0,0,30.415,29.39183495638633,30.0736620001148,-0.6818270437284752,-0.3194641665043733,-0.3623628772241019,32.12121212121211,28.0,0.0,FLAT,1.0
2023-04-20,SCC,28.0,28.0,27.65,28.0,2210400,0.0,0.0,1.0,0.0,0,30.2925,29.17770650155765,29.920057407513703,-0.7423509059560445,-0.4040415143947076,-0.3383093915613369,11.811023622047188,27.7,-1.071428571428574,DOWN,0.0
2023-04-24,SCC,28.0,28.0,27.6,27.7,1309300,0.0,0.0,1.0,0.0,0,30.1675,28.95036703977956,29.75560871066084,-0.8052416708812764,-0.4842815456920214,-0.320960125189255,8.527131782945759,27.3,-1.4440433212996338,DOWN,0.0
2023-04-25,SCC,27.75,27.75,27.3,27.3,1776100,0.0,0.0,1.0,0.0,0,30.0175,28.69646441827501,29.5737117691304,-0.8772473508553915,-0.5628747067246955,-0.314372644130696,8.02919708029198,27.4,0.3663003663003585,FLAT,1.0
2023-04-26,SCC,27.4,27.7,27.3,27.4,1951300,0.0,0.0,1.0,0.0,0,29.8775,28.497008353925008,29.41269608252815,-0.9156877286031424,-0.6334373111003849,-0.2822504175027575,10.399999999999991,27.4,0.0,FLAT,1.0
2023-04-27,SCC,27.4,27.5,27.35,27.4,1090200,0.0,0.0,1.0,0.0,0,29.735,28.328237837936545,29.26360748382236,-0.9353696458858138,-0.6938237780574708,-0.241545867828343,6.666666666666643,27.0,-1.459854014598535,DOWN,0.0
2023-04-28,SCC,27.5,27.75,27.0,27.0,1611600,0.0,0.0,1.0,0.0,0,29.5375,28.12389355517708,29.09593285539108,-0.9720393002139964,-0.7494668824887759,-0.2225724177252205,6.2992125984251714,27.6,2.222222222222228,UP,2.0
2023-05-02,SCC,27.0,27.65,27.0,27.6,505900,0.0,0.0,1.0,0.0,0,29.275,28.04329454668829,28.985123014250995,-0.9418284675627008,-0.787939199503561,-0.1538892680591397,27.02702702702703,28.0,1.4492753623188357,UP,2.0
2023-05-03,SCC,27.7,28.35,27.6,28.0,1357000,0.0,0.0,1.0,0.0,0,29.0225,28.03663384719779,28.91215093912129,-0.8755170919234985,-0.8054547779875485,-0.0700623139359499,36.84210526315788,28.3,1.071428571428574,UP,2.0
2023-05-04,SCC,28.3,28.4,28.0,28.3,1070400,0.0,0.0,1.0,0.0,0,28.785000000000004,28.077151716859667,28.866806425112305,-0.7896547082526375,-0.8022947640405664,0.0126400557879289,36.84210526315788,28.4,0.3533568904593564,FLAT,1.0
2023-05-05,SCC,28.3,28.5,28.3,28.4,899200,0.015,0.968,0.017,-0.953,1,28.5875,28.12682068349664,28.832228171400285,-0.7054074879036456,-0.7829173088131822,0.0775098209095366,46.87499999999995,28.0,-1.4084507042253471,DOWN,0.0
2023-05-08,SCC,28.45,28.45,27.95,28.0,1376800,0.0,0.0,1.0,0.0,0,28.357500000000005,28.107309809112543,28.770581640185448,-0.6632718310729047,-0.7589882132651268,0.0957163821922221,41.66666666666664,28.0,0.0,FLAT,1.0
2023-05-09,SCC,28.05,28.1,27.6,28.0,1333800,0.0,0.0,1.0,0.0,0,28.130000000000003,28.09080060771061,28.71350151869023,-0.6227009109796171,-0.7317307528080249,0.1090298418284078,42.85714285714284,27.95,-0.1785714285714311,FLAT,1.0
2023-05-10,SCC,28.0,28.1,27.75,27.95,1057400,0.0,0.0,1.0,0.0,0,28.0625,28.06913897575513,28.6569458506391,-0.5878068748839667,-0.7029459772232133,0.1151391023392466,46.15384615384615,27.75,-0.7155635062611782,FLAT,1.0
2023-05-11,SCC,28.0,28.0,27.75,27.75,1006000,0.0,0.0,1.0,0.0,0,28.0,28.02004067179281,28.58976467651769,-0.5697240047248826,-0.6763015827235471,0.1065775779986645,46.15384615384615,27.95,0.7207207207207181,FLAT,1.0
2023-05-12,SCC,27.9,28.1,27.75,27.95,1987000,0.0,0.0,1.0,0.0,0,27.9325,28.00926518382468,28.54237470047934,-0.5331095166546582,-0.6476631695097694,0.1145536528551112,49.27536231884056,28.1,0.5366726296958932,FLAT,1.0
2023-05-15,SCC,28.0,28.3,27.95,28.1,1087300,0.0,0.0,1.0,0.0,0,27.9075,28.02322438631319,28.509606204147538,-0.4863818178343493,-0.6154068991746854,0.129025081340336,56.060606060606105,27.95,-0.5338078291815023,FLAT,1.0
2023-05-16,SCC,28.1,28.1,27.9,27.95,1132800,0.0,0.0,1.0,0.0,0,27.875,28.01195909611116,28.4681538927292,-0.4561947966180426,-0.5835644786633569,0.1273696820453143,60.65573770491802,28.3,1.2522361359570713,UP,2.0
2023-05-17,SCC,28.1,28.4,28.0,28.3,821800,0.0,0.0,1.0,0.0,0,27.865,28.056273081324825,28.455698048823333,-0.3994249674985077,-0.5467365764303871,0.1473116089318793,63.63636363636367,28.75,1.5901060070671351,UP,2.0
2023-05-18,SCC,28.4,29.15,28.4,28.75,2088200,0.0,0.0,1.0,0.0,0,27.8925,28.163000299582546,28.47749819335494,-0.3144978937723941,-0.5002888398987886,0.1857909461263944,68.00000000000001,29.0,0.8695652173913043,FLAT,1.0
2023-05-19,SCC,29.0,29.2,28.75,29.0,887200,0.0,0.0,1.0,0.0,0,27.942500000000003,28.291769484262154,28.516202030884205,-0.2244325466220509,-0.4451175812434411,0.2206850346213901,77.77777777777777,29.05,0.1724137931034507,FLAT,1.0
2023-05-22,SCC,29.0,29.1,28.85,29.05,827100,0.0,0.0,1.0,0.0,0,27.995,28.408420332837206,28.55574262118908,-0.147322288351873,-0.3855585226651274,0.2382362343132544,73.77049180327867,28.95,-0.3442340791738431,FLAT,1.0
2023-05-23,SCC,29.1,29.2,28.9,28.95,1132300,0.0,0.0,1.0,0.0,0,28.057500000000005,28.491740281631483,28.58494687147137,-0.0932065898398875,-0.3270881361000795,0.233881546260192,67.27272727272725,28.6,-1.2089810017271083,DOWN,0.0
2023-05-24,SCC,29.0,29.0,28.6,28.6,1327900,0.0,0.0,1.0,0.0,0,28.1225,28.508395622918947,28.58606191802905,-0.0776662951100988,-0.2772037679020834,0.1995374727919845,55.35714285714286,28.5,-0.3496503496503546,FLAT,1.0
2023-05-25,SCC,28.75,28.8,28.5,28.5,767300,0.0,0.0,1.0,0.0,0,28.1775,28.50710398862373,28.579686961138005,-0.0725829725142794,-0.2362796088245226,0.1636966363102431,51.78571428571431,28.2,-1.052631578947371,DOWN,0.0
